,SYMBOL,NAME OF COMPANY,cm20FEB2024bhav.csv,cm19FEB2024bhav.csv,cm16FEB2024bhav.csv,cm15FEB2024bhav.csv,cm14FEB2024bhav.csv,cm13FEB2024bhav.csv,cm12FEB2024bhav.csv,cm09FEB2024bhav.csv,cm08FEB2024bhav.csv,cm07FEB2024bhav.csv,cm06FEB2024bhav.csv,cm05FEB2024bhav.csv,cm02FEB2024bhav.csv,cm01FEB2024bhav.csv
310,CCHHL,Country Club Hospitality & Holidays Limited,,,,,,,,,,,,,,
311,CCL,CCL Products (India) Limited,1.1702293649555313,-1.0193050193050228,-1.6853932584269697,0.20540129326740553,3.5283925336693667,-1.244458271758575,-2.8193499622071014,-0.18860807242549982,-0.6892934741889597,3.441060218553832,1.5824279641001346,-1.5654060756354653,-3.701492537313426,-0.15647120184784363
312,CDSL,Central Depository Services (India) Limited,-0.010860711376597635,-1.8468672547504246,-0.11978279386712094,-1.0691525780797362,0.7000795544948314,1.9271832851312318,-4.987287809137376,-2.667099935009744,2.162976582650216,5.815116059123957,1.2475718858581135,-2.468246344327036,3.4705541290482844,2.0224782400495815
313,CEATLTD,CEAT Limited,-0.17080745341614278,0.3323639385126682,2.4691358024691326,0.3506648391747936,1.5986978931187203,2.5158515332418667,-3.6941810845072873,0.5818652012283755,1.1682412790697707,0.8742187929549295,4.928846153846157,-0.27807076421516924,-0.3554298599300675,-1.2808903980380992
314,CELEBRITY,Celebrity Fashions Limited,,,,,,,,,,,,,,
315,CENTENKA,Century Enka Limited,-0.8757343975169024,0.05545696539485359,4.764118057169417,1.7257683215130053,0.011821728336685511,-0.05907372400756144,-0.8899297423887614,-1.191715839407608,-0.6665900471210284,-0.9110579660630909,0.12542759407069815,-0.7918552036199095,-0.2144711592730531,-0.761734065195482
316,CENTEXT,Century Extrusions Limited,,,,,,,,,,,,,,
317,CENTRALBK,Central Bank of India,-1.6430171769977722,0.5255255255255384,-1.2601927353595381,2.8201219512195252,3.6334913112164253,5.587989991659707,-11.838235294117643,-2.6485325697924047,-5.799055967633191,11.419984973703995,2.621434078643027,4.512489927477836,4.198152812762385,3.565217391304343
318,CENTRUM,Centrum Capital Limited,-2.303523035230356,-1.731025299600529,0.2670226969292238,-0.663129973474801,11.209439528023612,2.108433734939746,-9.536784741144414,-5.0452781371280615,-1.778907242693781,8.402203856749324,-3.968253968253969,8.309455587392547,5.279034690799397,-2.5000000000000044
319,CENTUM,Centum Electronics Limited,12.06071255453223,-0.07870678694677935,3.3378171239090397,7.701896836359958,2.3129955187866225,-2.375824471665093,-6.986352823337932,-7.512375879338795,-0.43523375799849856,2.818362327001153,-2.8698906160046005,4.46235265816695,2.6261379416756645,0.6460229213901973
320,CENTURYPLY,Century Plyboards (India) Limited,-0.39280545792845556,-3.3051242753381844,-0.11315228966986457,0.1199520191923352,0.2873755262981992,2.087739646585243,-0.013643495463540859,2.5248286473632775,1.0888009049773657,-3.6709119389770386,-1.8647239673840454,-4.457215836526179,-0.8358662613981792,0.5667706807616437
321,CENTURYTEX,Century Textiles & Industries Limited,0.0822988821068545,3.035013956117713,-0.9588130314588529,-0.05595775189733025,5.435303661639444,-1.3962113224011958,-3.892790998357607,-1.3649053872402153,0.006893936782609109,-2.9732441471571938,0.9214567792891681,-4.259169494264023,2.074811980472361,6.301062449595
322,CERA,Cera Sanitaryware Limited,1.6071093477736325,-1.2730256193097584,2.8576873081660823,-2.4659480126383984,-0.03516804352874339,-1.6465659017934013,-4.699472584336752,-2.4339330683576588,-0.15328874024525757,0.39171796306657874,-0.23968592042427442,0.007282127837758607,-0.2850088951820701,0.1114651610792603
323,CEREBRAINT,Cerebra Integrated Technologies Limited,,,,,,,,,,,,,,
324,CESC,CESC Limited,0.38461538461538464,-1.626939084373822,-1.0853293413173568,4.212168486739475,3.6378334680678948,1.1860940695296547,-9.14158305462654,-3.0270270270270188,0.0721240533717954,-0.8226037195994318,-1.8603018603018446,3.4495279593318813,-1.713062098501075,-2.0964360587002098
325,CGCL,Capri Global Capital Limited,-0.4299271221097911,0.13124737505249895,0.5436790709949831,1.9205939315687566,0.28594550849743483,2.983664851650186,-2.692474048442904,0.2764976958525296,0.20644320095615554,-0.49732417968539083,-0.5162678139284704,-3.7774902975420437,-0.056888705006201336,2.020788265709912
326,CGPOWER,CG Power and Industrial Solutions Limited,-0.011460004584004438,1.4415252266914642,-1.937984496124031,0.26288718710710574,0.29806259314456296,-0.7509386733416796,1.6186842409527114,0.11575413821044102,-1.2008234217749314,-1.7417687380604563,1.2055043784828867,-1.863839285714291,-1.9157088122605364,-2.5184078540177164
327,CHALET,Chalet Hotels Limited,-0.10727056019070051,-2.2543251587347846,2.2514741795223037,0.7561663565984599,0.23460057747833632,1.6945005199730867,-0.2197399743636641,2.2786864777125735,-0.71897855460519,-0.037174721189585445,3.091466530403685,-0.48309178743962217,3.343624778296005,-2.0525028953802655
328,CHAMBLFERT,Chambal Fertilizers & Chemicals Limited,0.8888281143169698,-0.8137800081378002,1.5285045442026863,2.109111361079865,-0.7674061671550161,0.9578813917453259,-1.9475138121546993,-0.1517032133498859,-3.9984112273268813,5.444646098003631,3.0647482014388423,-3.3379694019471486,-0.9368972168641437,-1.076734360092693
329,CHEMBOND,Chembond Chemicals Ltd,-0.01953888237593254,0.1075794621026917,3.022670025188917,-1.2928891098955742,1.075593084036997,3.6249999999999956,-6.002154117301474,1.299345367982534,3.1934493346980597,-3.961466627346894,-3.6100056850483355,-0.37757221068529356,1.7968674930335393,-2.8109824430332377
330,CHEMCON,Chemcon Speciality Chemicals Limited,0.26565464895635243,-0.3026863412788541,-1.6558139534883678,0.037223152801050714,6.5437239738250925,-1.4268960125097754,-4.122938530734633,-1.111934766493699,-0.7540923303292298,0.5176557589203306,-0.23976392475102698,-2.5521207764198297,1.532846715328463,-0.1275742664479762
331,CHEMFAB,Chemfab Alkalis Limited,1.031290284776757,-2.15571608760464,-4.312047399604999,9.60914010823812,2.79391766596613,-3.622066007387106,1.1083002047945947,3.284807764091076,-2.3806631847443107,1.8557466287269577,1.685746634796827,-4.171187462326706,0.48455481526347666,2.3939469114363625
332,CHEMPLASTS,Chemplast Sanmar Limited,0.8756373309687405,0.07764836383805274,-0.12187015289164888,-0.48511576626240105,1.6360376512774566,-2.469945355191259,-2.535151256923728,-0.6665961273939338,-2.4463253509496212,0.2483443708609248,1.8335089567966256,-0.14730639730639492,-1.0927255697783327,-2.6049057368741177
333,CHENNPETRO,Chennai Petroleum Corporation Limited,-2.105954244735105,4.160967911625455,-2.6575861539249366,8.374028856825754,7.140733694036501,2.0075206210577474,-7.6974752281251755,-5.626584953508031,0.28079470198675255,2.9564173894070827,-1.683916983965254,4.424035392283138,0.8129622311296838,3.706088992974236
334,CHEVIOT,Cheviot Company Limited,3.319084737239128,0.2448597457779764,-1.1637838992099179,2.3084765511214713,1.3057912209516818,-1.5792339807587583,-1.2936286103346917,-1.2211957098863757,-1.4545835077438352,-0.6996882577069559,1.7409078094164117,-1.4551137350234449,-0.7548080237126936,-1.426921247536862
335,CHOICEIN,Choice International Limited,-48.57929319836619,3.5300606729178243,-0.5576378096718289,0.9319062557667592,-0.055330136481015896,-2.7356713606601484,-1.0560880369186958,1.751851182951044,0.1175300605732015,-0.9580945558739297,0.2333512834320507,0.6776904310111141,1.1423871321513435,0.9130314488610248
336,CHOLAFIN,Cholamandalam Investment and Finance Company Limited,-2.951427184894324,-0.9309440559440638,1.7341040462427744,-0.06221116246001115,-1.445213278444425,3.6448640551949607,-1.8488817606700527,-0.9837222638846082,-2.2719434385238757,0.23767339354392636,1.8216218594623177,-2.11052246198906,1.379852408191778,-3.301946543934479
337,CHOLAHLDNG,Cholamandalam Financial Holdings Limited,-2.273253391360707,0.4277677035383956,-1.2262331220722087,-1.0587540328077305,-1.1987070126605133,-1.8074413683653676,1.0333155175485602,-2.165671706828196,-0.6794771920713156,-0.2374681576788567,0.5819255656403393,0.7217216341527426,-2.6941902532453788,-0.42381860563678747
338,CIGNITITEC,Cigniti Technologies Limited,3.171247357293869,6.350554611771756,-0.5762543467461455,1.1913738500980269,0.3885748889786055,-3.9829440837290564,0.3891429127347018,0.004864523033534261,2.288898840622967,-0.0994184023462743,0.21919992029094262,-1.3999410551134688,0.15743382859392138,1.4879169163171537
339,CINELINE,Cineline India Limited,-2.96160877513712,4.1507996953541415,1.743510267338241,2.0965189873417764,1.4853472501003682,0.16083634901487967,-9.464870768110668,-6.532834297380058,-4.855940433797345,4.534686971235187,-7.62738355736167,-1.841055538508745,,
340,CINEVISTA,Cinevista Limited,-2.5974025974026036,10.000000000000005,-5.405405405405403,6.730769230769224,3.7406483790523692,8.378378378378383,-8.866995073891628,-3.7914691943127994,-4.090909090909085,2.088167053364266,4.8661800486618,2.4937655860349124,1.5189873417721556,2.3316062176165766
341,CIPLA,Cipla Limited,-1.271806032577265,2.058027347817024,1.2901184659190874,-0.21047462026870598,-2.22260332704511,1.6030667363652205,-0.34728251432540375,1.376566680749187,-1.2893136403127683,0.9330386895366343,-0.5893019038984618,2.961978960973683,0.36032140669477175,2.712805329385647
342,CLEAN,Clean Science and Technology Limited,0.3460331050228408,0.664344453621575,0.10424904737938155,0.6549191301516216,-1.013610315186253,0.05375380756136893,-0.7434018638400829,2.4488011077909873,-2.567015799751471,0.2562916028903932,0.3321428571428637,-4.2047281809162165,-1.149852886468937,-1.0110140269826862
343,CLEDUCATE,CL Educate Limited,0.8187772925764192,1.2714206744057397,-2.5848142164781818,-1.9535374868004312,5.4565701559020106,0.8422234699606963,-4.911906033101984,-2.3970818134444993,-3.3249370277078056,-1.53769841269841,-0.04957858205255049,-6.749884419787342,3.0490709861839,-1.8700327255726974
344,CLSEL,Chaman Lal Setia Exports Limited,1.5701668302257115,12.771137671536076,1.164352888490817,1.4308426073131981,-0.4296698326549021,3.438596491228067,-2.995234853641931,-3.714223290364868,0.8594094314676017,-3.6926994906621347,-1.2987012987012965,-3.8275584206285256,-2.7619980411361453,0.8893280632411068
345,CMICABLES,CMI Limited,,,,,,,,,,,,,,
346,CMSINFO,CMS Info Systems Limited,1.1215975926685722,-0.9752133279154723,0.7918088737201303,-0.7990249187432255,0.9018857611369259,0.027337342810269515,0.13687380235422938,-1.8802041364491002,-1.9876266947479297,-1.1450878334417638,1.505745608241973,-1.9046385073853243,1.8340150415622085,-1.5714285714285743
347,COALINDIA,Coal India Limited,-3.14533622559653,-3.958333333333333,0.6605850896508287,2.2515278224509485,3.094948601746435,4.517097966728283,-5.129329241560714,-0.6533101045296167,1.4470341323318263,0.8915635796277722,1.9080068143100462,4.871367317770364,3.2210474551266346,0.13541794903361107
348,COASTCORP,Coastal Corporation Limited,-2.242897491277621,3.508168529664656,-0.3939705378554222,5.875952121871595,-0.14487504527346398,-2.8330107337673605,-3.9871599932421056,-2.3106123122627498,-1.1259791122715368,-0.6162828413882693,-1.043171240571337,-2.457733249843446,0.25109855618328764,5.1311664741791825
349,COCHINSHIP,Cochin Shipyard Limited,-0.8460634547591124,1.4000595770032769,-2.5091479351803474,1.5872079301392548,0.5457997152349339,4.643655326545813,-8.752053475329973,-3.15448760149221,4.29110882251974,-1.1984171848502005,-0.6905069331387164,-1.6073795846221903,-0.6966156546541505,-0.07125630344223755
350,COFFEEDAY,Coffee Day Enterprises Limited,-0.47021943573667274,-6.656912948061445,3.4822104466313357,10.175145954962458,1.3524936601859752,3.7719298245614015,-3.634826711749786,-2.3927392739273974,-1.4634146341463392,0.40816326530612246,0.6573541495480667,3.3106960950764055,1.551724137931032,-1.861252115059224
351,COFORGE,Coforge Limited,-1.5018727146219757,1.34275512347346,0.3100168552853277,2.6675834150939113,-2.848286524865279,-0.06450451531607486,2.5450909510441075,-1.6282430561335333,0.3774587985114356,0.3459943909279328,3.0551497730235773,-0.9190160847269048,4.142793468130805,-1.285579430729114
352,COLPAL,Colgate Palmolive (India) Limited,-1.367012795084202,-0.32175531090090426,-0.39962161431687526,-0.1869122861106969,1.6910626457390352,1.4512056934974058,-0.749758301600142,1.4370059041328966,-2.0735746624071534,-0.5457770500750444,1.337257535653613,-0.4111340611783148,1.5319165934329275,-2.557315791522316
353,COMPINFO,Compuage Infocom Limited,,,,,,,,,,,,,,
354,COMPUSOFT,Compucom Software Limited,,,,,,,,,,,,,,
355,CONCOR,Container Corporation of India Limited,-1.0343974263796134,3.0026508972267583,2.685442077160653,1.6495503644974194,1.5508483735004888,1.2751053466863653,-3.1483542693592033,-0.7887679444707366,3.067584412768963,-1.4106331819396256,0.5750214961306989,1.1249388620183711,-0.12483716891012711,3.797183098591554
356,CONFIPET,Confidence Petroleum India Limited,-0.8726003490401396,10.564399421128787,13.464696223316928,-1.6684607104413467,-0.641711229946518,0.0,0.2680965147453083,-1.8421052631578945,-0.21008403361344835,-3.1536113936927714,0.408580183861074,13.113807047949171,1.8834608593290103,-0.3519061583577679
357,CONSOFINVT,Consolidated Finvest & Holdings Limited,-2.149178255372962,2.026902524414962,2.145680406549989,2.825624153280416,0.544853084257651,2.595328408864045,-4.408396946564889,-3.4990791896869244,2.3176936122102796,0.037700282752129215,6.547499497891147,-8.65896165841131,-1.0887316276537833,-2.408358420400216
358,CONTROLPR,Control Print Limited,0.4883427851291721,4.602878172031208,0.30301360806567135,-2.140392495147727,2.2942863445841555,2.7017841971113024,4.276179788553546,-3.3508391368877755,-0.4036613792711431,-0.4245923913043478,-4.446608244076589,-7.254665863937395,-0.3300330033003255,-0.6557377049180351
359,CORALFINAC,Coral India Finance & Housing Limited,,,,,,,,,,,,,,
360,CORDSCABLE,Cords Cable Industries Limited,,,,,,,,2.2540983606557408,-4.43084455324358,5.637445047840706,9.982935153583608,20.000000000000007,8.15799187892212,-4.4781382228491
361,COROMANDEL,Coromandel International Limited,-0.6845278571104724,1.2159309901807838,-1.3533698456524732,1.0751212370756702,-0.7041293780947622,1.921474210575053,-0.6988505747126352,1.1674961626122102,-0.7891093677895666,-2.286152319971133,1.650089379841408,1.3377305030423952,0.5558150397010785,1.9620916277740648
362,COSMOFIRST,COSMO FIRST LIMITED,-0.3798406522142057,1.4378347899633666,-2.6351907768322977,-0.5821886655144058,-3.502457865168547,-0.2801120448179311,-0.5051384776171359,-1.196110489630829,-0.8954460173972371,-2.1283699190384775,0.8671493517427138,-1.7616408899181173,-1.6512119733203334,-0.8868107062237988
363,COUNCODOS,Country Condo's Limited,,,,,,,,,,,,,,
364,CRAFTSMAN,Craftsman Automation Limited,2.802497778085567,0.42075248626470424,1.0210533711154177,0.8490488055454042,1.0332032881157587,1.6949769473428868,-0.8672015010644611,2.2217031007942647,-2.774490466798164,1.2588512981904012,-1.0622500059878892,-1.833956408266911,-1.6567431643447514,-1.1779356991065555
365,CREATIVE,Creative Newtech Limited,-2.0309416183867124,-1.4060636494884104,-0.43747265795887763,0.8191040262113289,0.4493670886075891,-4.905206139030996,2.828320336675334,3.809829746225503,-0.8472416868390849,0.22985570169837244,-0.684844641724791,-4.022883573732574,-0.8926955787442055,-0.1325221372206384
366,CREATIVEYE,Creative Eye Limited,,,,,,,,,,,,,,
367,CREDITACC,CREDITACCESS GRAMEEN LIMITED,-2.067411326670592,-1.7646303901437372,0.08348853638174696,-2.354748690935326,-2.2526664214784846,0.40620384047268193,1.8013220137213748,2.944401444788433,-4.100946372239745,-0.14823049842504255,2.5428290952848323,-1.8096452224744197,0.8909244910123315,0.2547490250345927
368,CREST,Crest Ventures Limited,0.07247877407331181,-0.2169645624548014,3.0448206110933698,-1.0429835651074684,4.193194291986833,-2.691732535782957,0.3967828418230612,-1.3853637901861275,-3.8829030290709428,1.4959248942535852,-1.6937119675456433,1.398601398601401,9.999999999999998,-1.7122526128530107
369,CRISIL,CRISIL Limited,0.4784641400576979,9.053631866701384,0.3942410315610519,1.9383631599982278,1.1249073803803662,-1.70710983105462,-0.2729203578778161,1.05763028537112,2.8421762949915936,2.309879591382998,2.1686891027556894,0.15805922431239122,0.6762947246600268,1.2758372300291907
370,CROMPTON,Crompton Greaves Consumer Electricals Limited,-0.034470872113072294,1.8609550561797792,0.5649717514124375,-0.788229111928534,0.05257623554152725,0.5639760310186898,-1.1326014985189057,-0.08704735376044569,-0.32968939788304313,-0.10400416016641059,-4.518371400198621,-0.7881773399014703,0.7444168734491315,-0.23106123122627123
371,CROWN,Crown Lifters Limited,,,,,,,,,,,,,,
372,CSBBANK,CSB Bank Limited,0.27367268746579093,0.19193857965450745,-2.4866310160427836,0.9038176176986438,0.09451795841208908,-1.4373170082512583,-1.9188095548884017,-2.0708168221909666,2.048004174276015,0.6829524560021074,0.6610259122157589,-3.7046467218332304,1.4857881136950903,1.2426422498364944
373,CSLFINANCE,CSL Finance Limited,-1.8573996405032978,3.696800248524379,3.106982703395262,3.583278035832778,1.4018167545138498,-2.3329682365826896,-1.7645792984721302,-3.4991174332883443,-3.939756632754837,2.936344969199181,-0.22536365498873645,-4.378489568028203,3.445131218968487,9.291251384274638
374,CTE,Cambridge Technology Enterprises Limited,1.8060836501901059,6.101865859808368,0.6088280060882887,14.526438117373623,-4.388888888888892,20.0,-6.073888541014395,-4.199160167966407,-2.3432923257176332,0.9461856889414514,-1.5715948777648525,4.884004884004884,2.1834061135371177,-1.5960712093308744
375,CUB,City Union Bank Limited,-1.1606819006166083,-1.4301036825169826,1.7460894870862176,0.8437270726338791,1.5648286140089591,2.5993883792048753,-1.5430937147158323,0.30200075500189183,0.9912314144109667,-1.2796386902521555,-2.2442972774098684,-0.983606557377045,-4.588112617309694,-0.7246376811594281
