,SYMBOL,NAME OF COMPANY,cm30OCT2023bhav.csv,cm27OCT2023bhav.csv,cm26OCT2023bhav.csv,cm25OCT2023bhav.csv,cm23OCT2023bhav.csv,cm20OCT2023bhav.csv,cm19OCT2023bhav.csv,cm18OCT2023bhav.csv,cm17OCT2023bhav.csv,cm16OCT2023bhav.csv,cm13OCT2023bhav.csv,cm12OCT2023bhav.csv,cm11OCT2023bhav.csv,cm10OCT2023bhav.csv,cm09OCT2023bhav.csv,cm06OCT2023bhav.csv,cm05OCT2023bhav.csv,cm04OCT2023bhav.csv,cm03OCT2023bhav.csv
541,FSL,Firstsource Solutions Limited,0.09612303748797003,1.92684519921621,-2.5151225724291733,-1.7823639774859252,-4.165418040155822,-2.369806904622593,2.642642642642646,1.9908116385911179,-0.7297050775311577,-1.8208955223880667,-1.4416004707266779,2.102733553619706,2.7152113545201955,1.0601808543810523,-1.986552567237164,0.2758197977321413,1.084262701363073,-1.495270064082996,-2.208296031035522
542,FUSION,Fusion Micro Finance Limited,0.9085604734516849,4.9330884282340675,2.7131434731830066,-5.84503468110304,-0.9882747068676679,-0.9128630705394192,-1.6808093994777995,-0.4143983099049432,-0.3643134715025907,0.7175472928897548,-0.05704506560181063,-0.10582872028656641,1.1944970755416424,1.8799832144355928,0.8634555151104754,-0.20275407620174798,0.826235093696767,-0.20401224073445176,-1.1594689968072553
543,GABRIEL,Gabriel India Limited,0.6330067822155305,2.7726146220569974,2.704422526248807,-2.7537128712871217,-5.455609185315207,-0.7260055176419341,-0.4624945801416291,-0.6747057134654099,0.3891050583657653,1.1811023622047279,-2.098501070663818,1.4629200463499454,-1.1313189173707545,6.513117754728483,-5.273804363531282,-0.02888920988009993,6.885903967886353,-1.9972764412165125,0.0
544,GAEL,Gujarat Ambuja Exports Limited,-0.8108108108108074,0.48280024140012756,4.939835338822028,-0.37854889589905005,-9.570674654114965,-2.5166852057842077,-0.8410312973941693,-1.8405738259575075,-2.8018942383583356,3.739082969432327,0.12296761852711809,-1.0812271928639006,0.8862830651758932,6.166763173132604,0.7878611030055408,-2.39248077470807,2.3615160349854296,-2.3209454649010333,0.8472142446869583
545,GAIL,GAIL (India) Limited,0.38054968287526664,-0.21097046413502107,-1.0025062656641628,-0.9105960264900615,-3.398640543782487,-3.28692962103636,-1.2977099236641134,-0.30441400304414434,1.115813774528678,1.3255360623781587,-0.8504058755314993,4.6944556859571005,0.5288852725793258,0.903119868637117,-2.247191011235953,1.3008130081300766,1.3597033374536514,-2.137096774193553,-0.3215434083601332
546,GAL,Gyscoal Alloys Limited,,,,,,,,,,,,,,,,,,,
547,GALAXYSURF,Galaxy Surfactants Limited,0.43545279383430374,0.7512666705491782,-0.7877200416008558,-2.5853658536585398,-0.3477545525932087,-0.4504169148302527,-0.6453760378719167,1.572126220886548,0.24288753742161953,-0.27975966954561843,-0.1144014553365534,0.7882201723877349,0.5683870354528968,0.7160498554498216,-2.3993272914136154,0.9164796620717036,0.48128848886782827,0.8233990524224432,2.950200613641728
548,GALLANTT,Gallantt Ispat Limited,-0.8230452674897153,2.285027059530958,-0.7756563245823287,-2.614758861127252,-3.2602585722315967,-1.5495296070835547,-0.33094318808605777,-3.0481283422459833,1.9629225736095934,4.620650313747857,-1.4614952220348478,0.2818489289740699,0.05640157924421562,2.9616724738676092,-3.040540540540544,0.28232636928289107,0.33994334277620075,-0.39503386004514035,-0.7838745800671924
549,GANDHITUBE,Gandhi Special Tubes Limited,4.396391235858521,1.9862713597195718,1.602611663451561,-3.265628364314936,-4.41791863895178,-2.2137250955926744,0.9548963835839184,1.7362546506820873,-1.4530146659424135,-0.2370791844476055,1.4639175257731927,3.4703456122884333,1.53801718535634,1.302026186818827,-1.6404057845888325,2.258681577398473,0.029437739181637546,-0.9765340329398112,0.09482821504121049
550,GANECOS,Ganesha Ecosphere Limited,-1.3899613899613925,-1.7929689615947084,-0.47978436657682433,-0.33311841822480365,-2.1502549813364102,0.07892244554351258,1.9525801952580122,0.06441223832528424,-0.5179687082821619,-1.3121838111298412,-1.0687659663208384,0.06260107465177203,0.22482484575970835,-0.6286694030238549,0.2134749557430041,0.5391823273831311,-1.2917893866583992,0.031012560086830468,-1.8616211829156966
551,GANESHBE,Ganesh Benzoplast Limited,1.1838440111420732,4.284676833696446,-0.5057803468208216,-3.351955307262558,-3.5690235690235763,-1.7207147584381168,-0.8204791598293404,1.5666666666666627,-1.4454664914585997,1.2978369384359325,-2.4983776768332215,4.865600544402862,0.6851661527920521,-1.1848341232227488,-2.314814814814815,0.4651162790697599,1.5862301721228447,-0.5704697986577143,-1.487603305785124
552,GANESHHOUC,Ganesh Housing Corporation Limited,-5.156978943386707,4.163383241397431,-0.17044709584372206,-1.4344791935900632,-1.7521584560690793,-4.591156874621439,-3.9334341906202672,-3.0682459108855102,0.27146250424159907,1.585660117200973,-1.2705615428247357,0.10220304337951139,0.056811725940234065,2.194612169066416,-1.102434542949002,-0.14906547414288135,2.1792618629174014,-3.110455216256099,-1.9915442812639053
553,GANGAFORGE,Ganga Forging Limited,,,,,,,,,,,,,,,,,,,
554,GANGESSECU,Ganges Securities Limited,1.8266779949022867,7.537688442211055,-1.750448833034114,-2.664919178680644,-2.76125743415463,-1.4237855946398683,-0.953961012028197,1.217464315701094,-2.0156314273961353,1.7154811715481149,0.6739679865206379,0.25337837837837596,-0.2527379949452377,3.6681222707423604,-3.130287648054148,-3.4313725490196103,5.019305019305027,-1.893939393939394,-1.533360961458772
555,GANGOTRI,Gangotri Textiles Limited,,,,,,,,,,,,,,,,,,,
556,GARFIBRES,Garware Technical Fibres Limited,-1.2369546083239,2.294322877309192,-0.7974863231095588,1.2303221118914962,-2.575033033410933,0.601341942017977,-1.4196124925899347,0.19851504493942662,1.386687797147385,-0.08392317071239976,0.1395385713153125,0.07775802970673537,-0.026969999841350057,-0.12517429331980662,-0.5906721061004616,0.5352420465882307,0.14748794722150585,-0.9394539227699638,0.23304884577834017
557,GATEWAY,Gateway Distriparks Limited,-2.1006080707573305,2.492917847025499,-0.056625141562850693,0.7990867579908708,-4.67899891186073,2.8539451594851837,-0.9972299168975133,-1.7419706042460472,0.21822149481722708,0.6589785831960555,-0.4373974849644677,1.7807456872565484,0.27901785714285715,0.0,-3.2397408207343417,3.3482142857142856,-0.2782415136338342,1.5828151498021383,1.6082711085583064
558,GATI,GATI Limited,1.183431952662714,1.7711654268508676,1.4008620689655296,-1.5906680805938496,-7.790091264667547,-1.3187520102926877,-0.2886465683130321,-2.348888192922017,-1.9348894348894383,10.447761194029855,-0.7741501178054565,-0.4022795843110924,-0.3341129301703976,2.4298425735797475,-4.3222003929273045,-1.1010362694300628,1.2459016393442661,-0.2942137953579527,-0.8427876823338809
559,GAYAHWS,Gayatri Highways Limited,,,,,,,,,,,,,,,,,,,
560,GAYAPROJ,Gayatri Projects Limited,,,,,,,,,,,,,,,,,,,
561,GEECEE,GeeCee Ventures Limited,0.025246149962122162,7.0829954041633005,-3.369905956112861,0.9759957794777073,-6.464347396989881,-1.769268056228796,2.0781791192479053,-0.41882237004187944,0.39574573336630364,1.506402209389907,-0.27541311967951077,3.0975735673722253,0.23285899094436668,-0.5148005148005148,-6.249999999999996,1.51886330230279,-1.3294657964708725,0.3395585738539843,-1.2455089820359253
562,GEEKAYWIRE,Geekay Wires Limited,,,,,,,,,,,,,,,,,,,
563,GENCON,Generic Engineering Construction and Projects Limited,-1.9503546099290805,4.1551246537396125,7.333994053518326,6.546990496304121,-7.609756097560973,2.2954091816367237,4.70219435736677,2.3529411764705914,-1.6824395373291212,6.97412823397074,,,,,,,,,
564,GENESYS,Genesys International Corporation Limited,-3.7471087124132545,2.6107594936708862,1.0391686650679457,-3.4126003705991383,-6.779904994961856,1.4012552911983684,-0.2620468772747059,-1.051570152693758,-1.4620298083747274,-1.7707752370329117,3.253671177656208,0.0,-1.8371961560203505,0.8983316697561768,-1.6409537166900485,-2.114222954420645,5.733778487443751,-3.0537573881227194,0.7086167800453514
565,GENUSPAPER,Genus Paper & Boards Limited,-1.3333333333333335,1.078167115902961,0.0,-3.3854166666666594,-2.5380710659898478,-1.2531328320802007,-0.25000000000000355,-1.4778325123152742,0.9950248756218869,-1.7114914425427767,0.9876543209876508,-1.4598540145985435,3.787878787878788,0.25316455696202894,-1.7412935323383154,-0.9852216748768439,-3.5629453681710213,-4.535147392290249,-1.342281879194634
566,GENUSPOWER,Genus Power Infrastructures Limited,-1.5707834282348323,0.35467980295566726,-1.570985259891393,1.9173749752915685,-0.765005884660658,-1.8860662047729044,-0.4597701149425244,-1.5465861938891068,-0.35707573764329587,-0.8386134923592992,0.9975531714662278,-2.1186440677966103,-0.8403361344537856,4.986574606827772,1.0856921287320713,4.986769794422948,-1.246231155778892,-2.546523016650343,-0.11739385638818679
567,GEOJITFSL,Geojit Financial Services Limited,0.5110732538330445,9.209302325581401,0.6554307116104895,0.945179584120983,-6.866197183098589,-1.3888888888888962,-1.4542343883661273,4.937163375224416,0.997280145058938,-1.0762331838565047,0.45045045045045046,0.9090909090909091,3.3834586466165355,1.5267175572519165,-3.6764705882352944,-0.8204193254330041,4.675572519083975,-2.3299161230195713,2.483285577841446
568,GEPIL,GE Power India Limited,0.5668934240362812,4.009433962264158,-3.0303030303030365,1.4501160092807424,-5.170517051705174,-1.915295387105467,3.316610925306571,-2.0207536865100977,1.0764559757107308,4.079287561045673,-1.416029453412631,3.2758116408306654,3.261854424645108,3.8256506741925516,-1.7257318952234277,-0.30721966205837176,-1.2439320388349582,-1.1101110111011065,-0.7149240393208154
569,GESHIP,The Great Eastern Shipping Company Limited,-3.6182422228933913,3.6306729264475743,-2.5439238653001492,-1.0861694424330195,-3.567064300261854,-2.3579545454545454,1.4350757881390175,-0.5844267461181485,-0.7844920698084222,1.782098015390844,-0.09826589595375984,0.99241097489784,0.6758742286218044,0.3420416347231205,1.344728663638537,1.2097749818533752,-1.6537775133848873,-1.644140190743661,0.8675637393767598
570,GET&D,GE T&D India Limited,,,,,,,,,,,,,,,,,,,
571,GFLLIMITED,GFL Limited,-0.425758382118154,-0.10632642211588976,5.852560495216661,-3.6334056399132413,-10.004880429477794,-2.9369966840359965,2.0793036750483473,-3.2740879326473333,0.09363295880150611,-1.9733822854520473,19.988986784140977,6.698002350176267,-1.6184971098265961,1.110461718293399,-1.8922018348623917,-0.5701254275940707,-1.0158013544017963,-4.1125541125541245,6.390328151986196
572,GFSTEELS,Grand Foundry Limited,,,,,,,,,,,,,,,,,,,
573,GHCL,GHCL Limited,0.05975755506230306,1.7016843201944902,-1.1160714285714286,0.3359462486002122,-3.667745415318216,-0.8311389071757846,-1.1309087950532801,0.10588043655318086,-0.9439290036304998,0.09690704998789029,-1.3935340022296545,-0.07956715467854869,3.8420226390151204,-0.14850259879547517,-2.3681031010874016,0.959583638285757,0.2363873492011812,-1.0485562187449589,0.7066850783851877
574,GICHSGFIN,GIC Housing Finance Limited,1.002055498458385,2.1790496193226603,0.3424657534246455,-1.453790238836959,-6.61818181818182,-1.5042979942693437,-0.8522727272727192,-2.1995832368603847,1.3136288998357883,1.186802753382388,-2.0232558139534857,1.2717852096090383,-0.7248071077858232,3.5593220338983023,-4.198561818603578,0.536380597014928,-0.046620046620043966,-3.6820835204310685,7.221954742416948
575,GICRE,General Insurance Corporation of India,-0.04426737494466327,3.2213845099383196,-1.5076507650765052,2.989571263035916,-3.9403383793410485,-0.9263343625937337,1.2731740004467251,-1.3442044953724157,1.3398838767306833,1.426953567383921,-1.318730442556991,1.2217194570135694,0.36330608537693526,1.709006928406461,-3.905903240124284,5.182072829131664,-1.833180568285976,-2.240143369175627,-0.9760425909494308
576,GILLANDERS,Gillanders Arbuthnot & Company Limited,,,,,,,,,,,,,,,,,1.1296660117878248,0.2955665024630514,3.41314314824248
577,GILLETTE,Gillette India Limited,-0.41998284802873714,1.8323239907934898,-0.7999352279167619,-0.9248935129108018,-1.1842386867157704,-0.05228841019464396,1.056820092391696,-0.3335434603937177,-0.348285212191567,-0.5637611487127672,1.7171075383835863,-0.6861241573213173,1.7522756827048145,-0.6604337224886505,-0.17489421720734014,-1.2409061241383672,1.5922047466946965,1.1500175856174217,-0.22361323072151695
578,GINNIFILA,Ginni Filaments Limited,9.941520467836261,,,,,,,,,,,,,,,,,,
579,GIPCL,Gujarat Industries Power Company Limited,-0.4885993485342019,1.0200723922342951,2.0483546004029436,-2.1681997371878996,-9.025702331141675,-3.350664355863653,1.3466042154566644,-2.2323983972524197,0.8951775916835014,2.5162818235642392,-1.0254907705830647,-0.14628437682855472,7.891414141414141,8.567511994516792,-4.951140065146576,5.462040535898308,5.090252707581236,-0.5743000717875171,0.10779734099892611
580,GISOLUTION,GI Engineering Solutions Limited,,,,,,,,,,,,,,,,,,,
581,GKWLIMITED,GKW Limited,0.29409863615798476,1.2599404391792388,-6.427609015188636,7.353956408823427,-9.585661633575079,13.539416846652278,19.996760346642898,19.996112541911657,1.4343454258675146,-7.773433948540786,0.08644615314618913,0.4386967052049494,8.374603803486536,-1.3869896464153089,-4.331168527776493,,,,
582,GLAND,Gland Pharma Limited,-1.0799832360811117,0.8715163734512757,1.780690431271298,-0.5693411439478617,-2.54025274231831,-3.083618277898658,-0.062131096613855234,1.0579851191410483,1.1977379590799426,-2.980612150540957,-0.20915997662328836,-0.5080025706154149,0.4518905625576335,0.7151924208179792,-3.3831887526174067,0.044890019452341764,-0.29539893775735787,-0.6168080185042325,0.6566772133006985
583,GLAXO,GlaxoSmithKline Pharmaceuticals Limited,-0.33114891243725597,-0.40963688120529496,-1.507846958662424,-0.09905724825796185,-4.028847729880351,-0.7677043687583328,1.2649471291629637,-1.0463524349696969,-0.23414634146340874,0.6381934216985763,0.39428289797930016,-0.7468040699191264,-0.9240710823909503,0.4902756583005912,-0.9678456591639841,0.9379766966343218,-1.303735024665266,-0.6049414161996943,1.4306475052478662
584,GLENMARK,Glenmark Pharmaceuticals Limited,0.9419363520150711,-0.7942864771058664,-0.22642514651037984,-1.1975259902618796,-2.720348204570185,-1.5129546743995461,-0.8314578644661137,-0.2307740285660853,0.4825770869892232,-0.0688920899355005,0.7763191113355183,1.4730370180607146,-0.655341350130429,0.18485466598674727,-1.1592741935483928,0.050428643469487805,-1.7222153388675479,-4.213149774507477,-1.50789012273524
585,GLFL,Gujarat Lease Financing Limited,-4.819277108433739,-2.35294117647058,4.938271604938276,-3.5714285714285796,-2.3255813953488293,0.0,0.0,0.0,4.87804878048781,3.797468354430366,3.947368421052641,4.109589041095888,0.0,0.0,0.0,4.285714285714283,4.477611940298504,-4.285714285714283,0.0
586,GLOBAL,Global Education Limited,0.5552617662612435,4.216037475888678,0.3040353786622349,-1.7648655986967146,-5.24826344224337,-1.3201320132013175,-1.819541375872386,-2.7629665535627805,6.367620520752783,0.5703914959813298,0.8102456874019774,-0.8037334716100509,2.037037037037034,-0.05288207297725771,-2.450348207376838,-1.096938775510207,3.6762761174292455,-0.499999999999994,0.5291005291005291
587,GLOBALVECT,Global Vectra Helicorp Limited,0.879120879120876,5.141536683997693,-4.628099173553722,-9.295352323838078,13.62862010221465,,,,,,,,,,,,,,
588,GLOBE,Globe Textiles (India) Limited,,,,,,,,,,,,,,,,,,,
589,GLOBUSSPR,Globus Spirits Limited,-0.15491386788945347,1.4585690934238682,0.2900378310214319,-1.1036976990709013,-3.1231122387338432,-1.505325162134822,-0.6854576611711818,-1.323615160349857,0.3745756759920456,0.4704222039280255,-2.118107516979405,1.4599392665265123,0.593314926863663,0.2945855181759265,-0.2585649644473227,-0.39217981737298324,0.37602820211516397,-2.6983764006402953,-0.3531958527970858
590,GLS,Glenmark Life Sciences Limited,-0.9587727708533078,1.541457082589648,-0.11345218800649035,-0.3311525724900985,-0.7455507455507601,0.04812319538018418,0.18481317798312208,-1.402313421010937,-5.509806857313962,2.7143406382160675,0.7358636715724245,1.6935801496652227,0.21313545942532722,1.5715202052597748,-0.2479404942813652,1.0833535451531946,0.12141816415735794,0.07290400972054199,-0.1132777732826354
591,GMBREW,GM Breweries Limited,-0.6959649671566988,2.205882352941169,-0.6747638326585694,-1.5628662967883098,-3.316711997582341,-1.5398348582905637,-1.6677638797454435,-0.35714285714286376,-1.2949640287769784,-1.1239152084222475,-1.1948271014900198,-0.40599188016239357,-0.13980148189570812,-9.781169199722529,1.458826540405653,4.241979590475564,3.05175613444222,1.833834954854066,-1.6859344894026975
592,GMDCLTD,Gujarat Mineral Development Corporation Limited,-2.251458022514568,1.9214818910699445,0.41643531371460296,2.0975056689342337,-10.286077558804829,-2.4556616643929003,1.0401002506265606,-4.259148170365927,0.10809512370886105,1.7848410757946238,1.149993817237536,5.299479166666673,0.43154178109061786,19.652636520106405,-3.034440904263389,0.7644091117566121,0.7547751078250118,-1.4721505539535487,3.8782910294813218
593,GMMPFAUDLR,GMM Pfaudler Limited,0.6810180642927197,4.758162031438939,-3.5933902602512218,-0.6341943704390025,-3.520339740724184,-0.5833009277262374,2.4822089382294283,-0.6701162100262905,-2.505788951372811,0.038607909105953644,-0.3572213673334799,-1.6033527105583394,0.6586288544756774,1.8347606773648255,-0.660774758404229,-0.17040925707061738,0.19000936278019748,-2.3397160068846814,-0.22539444027047575
594,GMRINFRA,GMR Airports Infrastructure Limited,-0.3646308113035603,2.523364485981311,-1.0175763182238615,-0.46040515653775327,-2.862254025044725,-1.323918799646955,-1.9896193771626274,-1.449275362318843,-0.17021276595744925,-0.9274873524451891,0.42337002540220153,-0.42158516020236086,0.42337002540220153,2.251082251082246,-6.250000000000003,3.703703703703708,1.1925042589437744,-1.2615643397813288,-0.16792611251048584
595,GMRP&UI,GMR Power and Urban Infra Limited,-1.5552099533437014,4.893964110929853,-1.9200000000000046,-2.190923317683879,-4.910714285714292,-2.1834061135371177,3.933434190620286,-3.2210834553440746,-0.4373177842565556,0.5865102639296063,-1.5873015873015792,2.6666666666666625,4.97667185069985,-2.870090634441096,-4.885057471264356,1.9033674963396738,-1.867816091954019,1.754385964912264,-3.932584269662917
