,SYMBOL,NAME OF COMPANY,cm26JUN2024bhav.csv,cm25JUN2024bhav.csv,cm24JUN2024bhav.csv,cm21JUN2024bhav.csv,cm20JUN2024bhav.csv,cm19JUN2024bhav.csv,cm18JUN2024bhav.csv,cm14JUN2024bhav.csv,cm13JUN2024bhav.csv,cm12JUN2024bhav.csv,cm11JUN2024bhav.csv,cm10JUN2024bhav.csv,cm07JUN2024bhav.csv,cm06JUN2024bhav.csv,cm05JUN2024bhav.csv,cm04JUN2024bhav.csv,cm03JUN2024bhav.csv
1087,MINDACORP,Minda Corporation Limited,477.0,481.7,493.0,471.8,477.95,466.15,475.8,456.0,452.0,443.0,440.35,450.25,454.9,458.9,420.0,411.0,440.9
1088,MINDTECK,Mindteck (India) Limited,297.55,302.0,308.0,301.2,298.7,297.05,292.5,298.5,303.0,286.45,290.2,296.5,286.25,257.0,246.05,238.6,254.0
1089,MIRCELECTR,MIRC Electronics Limited,20.85,20.8,21.21,21.38,20.99,20.89,20.8,21.5,22.0,22.01,22.14,21.12,21.4,21.15,20.9,19.95,20.95
1090,MIRZAINT,Mirza International Limited,44.36,44.7,45.45,46.39,44.8,44.2,44.0,44.45,44.5,44.77,43.54,43.2,43.25,42.6,42.0,41.4,42.0
1091,MITCON,MITCON Consultancy & Engineering Services Limited,139.21,141.0,142.68,142.5,147.32,183.0,157.4,141.74,140.96,146.37,129.8,129.0,127.35,129.7,125.95,123.8,135.0
1092,MITTAL,Mittal Life Style Limited,2.14,2.16,2.19,2.19,2.2,2.21,2.26,2.24,2.27,2.34,2.4,2.22,2.05,2.1,2.0,2.0,2.15
1093,MMFL,MM Forgings Limited,1203.0,1211.3,1210.55,1206.0,1218.05,1230.6,1204.75,1203.0,1209.75,1220.0,1220.6,1217.0,1184.0,1170.45,1122.45,1057.0,1182.85
1094,MMP,MMP Industries Limited,274.95,276.15,282.0,276.25,283.65,270.9,278.9,279.95,277.0,275.95,277.0,277.0,279.0,279.4,271.3,255.0,283.45
1095,MMTC,MMTC Limited,81.43,82.5,83.7,80.97,83.01,83.35,83.9,76.1,77.1,78.2,73.2,71.95,70.1,68.2,67.3,68.5,73.2
1096,MODIRUBBER,Modi Rubber Limited,,,,,,,,,,,,,,,,,
1097,MODISONLTD,MODISON LIMITED,,,,,,,,,,,,,,,,,
1098,MOHITIND,Mohit Industries Limited,32.43,34.19,31.15,25.81,26.92,22.92,22.8,23.39,23.2,23.1,22.7,22.1,22.1,20.9,20.15,19.65,20.75
1099,MOHOTAIND,Mohota Industries Limited,,,,,,,,,,,,,,,,,
1100,MOIL,MOIL Limited,512.2,538.1,543.95,519.95,522.9,507.0,520.3,531.0,529.3,529.65,506.75,490.5,491.0,497.0,480.0,462.0,525.0
1101,MOKSH,Moksh Ornaments Limited,,,,,,,,,,,,,,,,,
1102,MOL,Meghmani Organics Limited,83.65,84.29,84.9,86.9,87.1,83.71,84.95,85.09,84.1,82.71,83.4,82.04,79.9,80.1,76.3,74.15,79.2
1103,MOLDTECH,Mold-Tek Technologies Limited,263.07,266.1,267.78,263.9,265.0,255.48,261.0,265.5,265.2,260.25,265.2,259.1,254.0,242.0,236.4,228.0,246.5
1104,MOLDTKPAC,Mold-Tek Packaging Limited,794.6,794.65,781.25,802.75,788.0,792.0,797.0,805.0,821.0,802.0,792.0,798.05,777.0,753.0,740.55,738.0,743.0
1105,MONARCH,Monarch Networth Capital Limited,518.1,527.05,536.0,521.2,528.0,525.2,527.95,526.0,539.0,545.0,536.0,532.0,521.1,519.0,489.3,470.0,540.1
1106,MONTECARLO,Monte Carlo Fashions Limited,612.0,618.5,596.1,596.0,603.5,592.0,600.0,592.0,587.2,592.7,598.0,594.05,586.0,587.8,598.7,598.8,604.95
1107,MORARJEE,Morarjee Textiles Limited,,,,,,,,,,,,,,,,,
1108,MOREPENLAB,Morepen Laboratories Limited,55.6,57.08,55.02,54.19,54.16,54.45,56.7,55.98,52.2,52.43,49.31,47.99,47.95,48.3,44.8,43.5,46.95
1109,MOTHERSON,Samvardhana Motherson International Limited,193.7,192.4,188.0,187.52,185.63,182.55,180.45,174.95,168.98,165.7,162.94,164.29,156.4,152.25,151.95,142.7,149.5
1110,MOTILALOFS,Motilal Oswal Financial Services Limited,622.0,636.0,646.95,672.95,695.0,689.05,660.8,659.0,659.0,663.3,663.05,669.0,2424.95,2294.0,2245.0,2125.5,2370.0
1111,MOTOGENFIN,The Motor & General Finance Limited,34.17,34.6,35.19,33.99,33.9,33.8,35.97,35.5,37.17,34.16,34.0,34.53,34.0,34.1,32.05,32.6,33.1
1112,MPHASIS,MphasiS Limited,2415.0,2409.95,2396.0,2424.0,2424.0,2406.05,2415.3,2406.0,2449.0,2397.0,2389.55,2398.0,2467.65,2440.0,2361.05,2284.0,2293.75
1113,MPSLTD,MPS Limited,1980.0,1944.95,1993.4,2023.0,2005.65,2039.0,2045.0,2054.0,2064.0,2039.95,2042.1,2043.9,1985.0,1979.0,1959.3,1785.0,1769.0
1114,MRF,MRF Limited,125821.0,126850.0,125702.5,125065.5,126590.0,124998.0,125900.0,125431.05,125956.0,126270.0,126348.0,127000.0,127200.0,126300.0,127500.0,122754.95,127000.0
1115,MRO-TEK,MRO-TEK Realty Limited,,,,,,,,,,,,,,,,,
1116,MRPL,Mangalore Refinery and Petrochemicals Limited,218.59,216.41,223.58,212.51,213.0,214.75,214.79,215.0,217.1,214.2,212.71,205.05,205.55,201.8,199.0,199.0,212.4
1117,MSPL,MSP Steel & Power Limited,26.65,26.42,26.19,26.4,27.0,26.3,26.7,27.3,27.1,26.54,25.32,24.95,24.6,23.8,23.6,23.6,24.95
1118,MSTCLTD,Mstc Limited,884.55,886.0,886.0,883.0,886.45,887.0,908.0,888.1,896.25,872.5,872.0,854.7,847.0,855.0,749.0,755.1,924.0
1119,MSUMI,Motherson Sumi Wiring India Limited,75.55,75.5,76.21,76.35,75.87,76.9,78.85,73.98,72.64,68.98,68.7,68.67,67.95,67.05,64.0,65.1,67.85
1120,MTARTECH,Mtar Technologies Limited,1842.0,1861.8,1890.35,1884.05,1880.0,1872.95,1911.0,1860.0,1825.0,1780.0,1770.0,1722.0,1710.0,1705.0,1664.0,1703.0,1817.9
1121,MTEDUCARE,MT Educare Limited,,,,,,,,,,,,,,,,,
1122,MTNL,Mahanagar Telephone Nigam Limited,44.05,42.65,42.15,41.1,41.8,42.0,42.9,41.94,41.95,42.78,42.15,37.8,37.5,36.1,35.4,35.8,39.9
1123,MUKANDLTD,Mukand Limited,164.95,166.0,169.12,172.51,176.01,166.8,167.95,164.25,165.0,161.6,159.35,154.1,154.0,150.75,145.0,141.5,156.5
1124,MUKTAARTS,Mukta Arts Limited,71.99,68.75,69.95,68.65,70.07,69.91,71.5,71.0,71.0,71.49,65.25,65.25,65.8,63.7,61.9,63.0,63.0
1125,MUNJALAU,Munjal Auto Industries Limited,91.95,91.0,93.0,94.61,90.7,87.6,87.95,85.9,86.0,85.7,85.75,86.33,84.2,81.6,78.4,76.9,81.45
1126,MUNJALSHOW,Munjal Showa Limited,158.7,160.23,162.0,161.5,160.5,158.5,162.0,162.49,158.0,159.5,158.5,158.19,156.9,152.7,145.95,142.15,157.5
1127,MURUDCERA,Murudeshwar Ceramics Limited,52.34,52.77,53.6,52.05,48.75,48.16,47.79,46.13,46.78,45.7,45.5,44.96,45.5,44.0,41.7,41.05,44.75
1128,MUTHOOTCAP,Muthoot Capital Services Limited,315.55,322.0,318.7,313.0,315.5,312.0,315.0,314.0,304.0,307.7,302.8,295.0,290.0,281.3,274.8,280.0,295.95
1129,MUTHOOTFIN,Muthoot Finance Limited,1769.1,1777.0,1740.0,1719.0,1742.5,1742.0,1751.95,1768.0,1796.5,1777.8,1762.0,1753.75,1770.0,1756.65,1744.0,1648.35,1709.15
1130,NACLIND,NACL Industries Limited,74.88,76.65,78.0,77.34,77.9,76.0,75.0,73.5,71.0,70.75,68.38,66.84,66.4,67.25,64.65,65.3,68.85
1131,NAGAFERT,Nagarjuna Fertilizers and Chemicals Limited,12.78,13.0,13.0,13.73,14.27,13.2,13.03,13.05,12.96,11.93,11.72,12.39,11.3,10.35,10.1,9.95,10.4
1132,NAGREEKCAP,Nagreeka Capital & Infrastructure Limited,24.6,23.43,22.32,21.79,21.55,22.73,22.42,22.3,21.9,22.94,21.51,22.16,22.5,23.0,22.0,21.05,20.0
1133,NAGREEKEXP,Nagreeka Exports Limited,34.67,32.53,32.42,31.89,32.4,32.12,31.24,31.41,31.15,31.15,31.3,30.69,30.3,28.75,28.0,29.25,30.5
1134,NAHARCAP,Nahar Capital and Financial Services Limited,311.0,314.1,316.45,303.4,301.1,293.0,294.0,294.2,298.9,294.9,280.55,277.0,275.8,271.1,271.4,269.0,284.55
1135,NAHARINDUS,Nahar Industrial Enterprises Limited,135.5,129.0,131.5,128.95,131.79,129.5,129.5,132.2,134.6,132.0,127.95,122.2,122.45,121.4,115.5,112.25,122.85
1136,NAHARPOLY,Nahar Poly Films Limited,251.0,247.6,252.85,247.0,244.55,241.1,237.6,224.1,207.6,203.55,198.69,194.0,191.1,188.0,184.0,173.0,184.2
1137,NAHARSPING,Nahar Spinning Mills Limited,292.0,281.25,284.4,278.3,276.25,273.25,270.3,280.0,269.0,275.8,261.75,256.75,254.0,248.3,242.0,239.0,250.0
1138,NAM-INDIA,Nippon Life India Asset Management Limited,658.95,670.25,652.75,663.35,650.1,649.0,652.0,646.95,642.75,645.0,611.0,597.85,606.35,616.1,551.0,550.0,624.95
1139,NARMADA,Narmada Agrobase Limited,,,,,,,,,,,,,,,,,
1140,NATCOPHARM,Natco Pharma Limited,1178.5,1189.5,1200.0,1201.95,1174.0,1172.0,1200.0,1209.9,1179.0,1170.05,1170.9,1095.05,1084.9,1037.5,1020.0,971.8,1002.0
1141,NATHBIOGEN,Nath Bio-Genes (India) Limited,219.75,219.45,207.21,209.38,209.85,201.1,198.7,205.11,201.6,202.83,204.83,199.0,191.0,188.0,183.1,172.0,188.0
1142,NATIONALUM,National Aluminium Company Limited,186.5,188.39,190.0,193.8,191.7,185.2,188.5,192.0,186.3,185.0,183.2,183.2,184.8,180.3,175.5,161.35,196.5
1143,NATNLSTEEL,National Steel And Agro Industries Limited,,,,,,,,,,,,,,,,,
1144,NAUKRI,Info Edge (India) Limited,6748.0,6629.0,6585.0,6372.0,6271.2,6244.1,6187.05,6250.0,6274.0,6275.0,6200.0,6210.85,6214.0,6122.0,5973.15,5660.9,5715.0
1145,NAVA,NAVA LIMITED,740.0,733.8,751.5,743.5,720.15,718.0,697.95,642.9,636.85,645.0,650.35,602.0,586.25,585.0,514.0,483.0,509.0
1146,NAVINFLUOR,Navin Fluorine International Limited,3586.0,3546.7,3649.95,3683.65,3759.95,3643.4,3597.5,3539.15,3560.75,3515.95,3483.85,3434.95,3321.05,3325.0,3292.0,3040.0,3314.9
1147,NAVKARCORP,Navkar Corporation Limited,109.45,113.25,116.0,113.8,102.7,101.99,104.02,102.58,103.1,103.84,102.6,106.75,93.0,93.95,92.5,85.0,97.4
1148,NAVNETEDUL,Navneet Education Limited,152.48,153.9,153.49,152.9,154.45,152.0,153.4,154.95,150.0,148.8,149.01,149.75,148.0,146.5,143.9,140.0,145.3
1149,NAZARA,Nazara Technologies Limited,834.0,852.0,847.25,869.0,855.8,861.0,870.0,860.2,850.8,863.0,851.0,801.7,807.05,801.1,698.0,689.0,782.0
1150,NBCC,NBCC (India) Limited,158.24,159.6,163.4,166.5,163.85,161.6,158.44,159.0,155.25,158.02,157.19,142.68,143.8,139.45,129.7,135.6,150.7
1151,NBIFIN,N. B. I. Industrial Finance Company Limited,2186.0,1940.0,1839.0,1780.0,1840.0,1812.6,1834.0,1774.0,1740.0,1770.0,1798.0,1796.0,1798.0,1725.0,1746.0,1743.0,1834.0
1152,NCC,NCC Limited,328.5,324.5,322.45,324.85,324.65,316.5,322.65,328.4,326.0,331.85,324.7,332.5,325.4,312.0,290.0,271.05,311.0
1153,NCLIND,NCL Industries Limited,242.0,236.0,238.65,239.7,238.5,237.6,241.5,243.1,246.95,234.99,232.0,232.6,222.9,218.5,209.5,194.5,204.95
1154,NDGL,Naga Dhunseri Group Limited,3217.55,3180.0,3134.0,2570.0,2484.35,2511.0,2565.0,2341.0,2302.5,2385.0,2286.0,2300.0,2307.0,2292.0,2248.0,2131.5,2248.7
1155,NDL,Nandan Denim Limited,48.0,47.95,49.17,48.07,52.35,55.08,52.77,43.85,44.5,43.38,44.0,44.9,45.05,45.15,40.35,37.95,41.65
1156,NDLVENTURE,NDL Ventures Limited,98.5,96.8,98.0,96.6,98.6,96.01,100.48,96.0,93.0,92.0,95.45,95.0,91.5,89.95,89.0,86.75,96.0
1157,NDRAUTO,Ndr Auto Components Limited,899.0,802.0,788.0,798.0,794.0,802.0,821.0,800.0,800.0,810.0,805.0,820.0,820.0,819.5,814.7,763.0,817.15
1158,NDTV,New Delhi Television Limited,222.55,221.1,222.3,221.49,224.48,227.6,232.41,235.45,237.01,234.0,238.0,242.0,240.0,228.2,222.95,212.7,263.95
1159,NECCLTD,North Eastern Carrying Corporation Limited,25.48,25.7,26.18,26.24,26.93,25.84,26.32,26.98,26.4,24.87,24.0,24.6,24.0,24.2,23.45,22.9,24.45
1160,NECLIFE,Nectar Lifesciences Limited,32.2,32.27,32.51,32.9,33.05,33.23,34.28,33.75,33.34,33.8,33.0,31.9,31.5,30.9,29.8,29.35,32.3
1161,NELCAST,Nelcast Limited,159.48,156.7,150.75,153.95,144.35,143.48,143.3,143.1,143.45,144.93,145.2,145.2,137.25,136.9,135.0,125.2,135.5
1162,NELCO,NELCO Limited,777.0,782.6,794.5,790.1,801.5,793.0,793.0,803.5,800.0,776.0,785.3,734.4,729.45,718.95,703.0,699.25,727.1
1163,NEOGEN,Neogen Chemicals Limited,1689.0,1674.0,1677.6,1677.0,1654.0,1598.25,1570.0,1596.55,1613.9,1552.0,1544.95,1548.0,1509.0,1508.05,1489.95,1492.55,1490.0
1164,NESCO,Nesco Limited,932.0,934.85,939.1,963.3,986.5,950.95,954.0,973.0,983.0,938.8,892.0,886.5,883.5,883.0,849.2,810.75,865.0
1165,NESTLEIND,Nestle India Limited,2538.0,2515.5,2527.3,2491.4,2535.05,2523.95,2550.0,2538.0,2548.0,2533.05,2545.0,2540.5,2505.0,2475.2,2500.0,2432.15,2361.0
1166,NETWORK18,Network18 Media & Investments Limited,81.26,81.25,82.5,83.4,83.72,84.5,84.2,85.0,84.07,83.45,80.0,79.99,81.0,79.9,76.45,75.6,79.55
1167,NEULANDLAB,Neuland Laboratories Limited,7230.0,7398.0,6719.0,6600.0,6570.1,6509.0,6500.25,6542.0,6605.0,6377.0,6500.0,6291.0,6320.0,6158.0,6251.0,6040.0,6140.0
1168,NEWGEN,Newgen Software Technologies Limited,957.0,1011.0,1007.0,1002.0,953.45,961.4,930.0,916.0,921.6,932.0,938.35,951.0,949.0,885.0,877.0,888.8,893.5
1169,NEXTMEDIA,Next Mediaworks Limited,7.0,7.0,7.0,7.38,7.4,7.26,7.19,6.99,6.73,6.83,6.95,6.84,6.85,6.35,6.1,6.4,7.1
1170,NFL,National Fertilizers Limited,131.2,127.6,130.75,140.4,151.09,125.9,120.6,114.55,113.93,112.5,112.75,115.5,103.4,102.35,97.6,94.25,105.6
1171,NGIL,Nakoda Group of Industries Limited,45.44,45.4,43.52,45.0,44.4,44.34,45.73,46.7,46.95,48.7,47.27,47.44,46.1,47.6,46.8,40.0,45.45
1172,NGLFINE,NGL Fine-Chem Limited,2384.0,2375.9,2434.0,2360.0,2360.0,2375.0,2424.0,2399.85,2326.55,2359.9,2372.0,2401.0,2305.7,2246.05,2220.05,2295.0,2301.0
1173,NH,Narayana Hrudayalaya Ltd.,1194.7,1189.0,1188.0,1200.0,1233.0,1236.3,1236.7,1238.0,1228.5,1250.0,1255.75,1300.0,1265.0,1247.0,1190.0,1172.0,1181.0
1174,NHPC,NHPC Limited,99.35,99.78,99.75,100.75,100.25,100.19,101.85,102.45,102.35,103.02,102.4,101.85,103.1,102.95,97.35,98.35,113.25
1175,NIACL,The New India Assurance Company Limited,240.7,239.15,245.0,251.4,254.0,237.9,242.75,243.29,241.6,240.0,240.25,238.49,221.5,217.55,209.95,201.0,238.0
1176,NIBL,NRB Industrial Bearings Limited,38.44,36.55,36.7,35.69,34.9,34.5,35.0,34.5,34.69,34.0,34.88,35.0,34.25,33.1,31.3,33.45,33.35
1177,NIITLTD,NIIT Limited,103.5,104.28,105.72,107.7,103.98,102.23,103.9,104.1,104.8,104.0,103.9,103.4,103.1,100.8,97.8,95.0,101.1
1178,NILAINFRA,Nila Infrastructures Limited,12.12,12.38,12.56,12.1,12.25,11.66,11.92,11.4,11.37,11.65,11.57,11.02,10.5,10.0,9.55,10.05,10.6
1179,NILASPACES,Nila Spaces Limited,,,,,,,,,,,,,,,,,
1180,NILKAMAL,Nilkamal Limited,2019.0,2019.9,2000.0,2016.0,1972.15,1999.0,1992.0,1930.0,1909.55,1920.0,1927.0,1894.95,1891.0,1863.0,1801.6,1772.9,1825.1
1181,NINSYS,NINtec Systems Limited,491.8,481.4,503.75,498.15,487.0,496.5,507.9,508.0,530.2,522.2,511.0,494.25,480.05,491.0,473.0,482.95,494.25
1182,NIPPOBATRY,Indo-National Limited,590.1,592.0,575.0,582.0,583.55,583.0,574.45,587.5,577.1,575.6,572.0,570.0,569.9,567.4,562.1,529.3,586.4
1183,NIRAJ,Niraj Cement Structurals Limited,54.81,52.78,52.6,48.2,48.0,48.82,49.5,49.95,46.1,44.77,43.21,43.46,43.0,44.1,43.9,42.3,44.7
1184,NIRAJISPAT,Niraj Ispat Industries Limited,,,,,,,,,,,,,,,,,
1185,NITCO,Nitco Limited,80.5,80.7,82.25,82.2,85.0,86.5,87.99,,,,,,,,,,
1186,NITINSPIN,Nitin Spinners Limited,358.8,347.0,348.3,346.9,349.0,346.1,349.0,345.0,345.15,343.0,332.15,339.2,333.25,326.0,315.0,305.4,321.05
1187,NITIRAJ,Nitiraj Engineers Limited,,,,,,,,,,,,,,,,,
1188,NKIND,NK Industries Limited,48.3,49.0,49.1,48.63,50.1,51.1,51.65,50.0,49.5,51.0,51.85,50.97,46.65,46.95,44.25,47.5,47.95
1189,NLCINDIA,NLC India Limited,241.45,234.05,234.1,234.1,231.08,235.77,234.75,231.5,233.45,236.0,233.1,230.06,221.15,216.7,203.9,204.95,241.5
1190,NMDC,NMDC Limited,249.4,258.0,265.0,269.7,273.5,262.2,266.3,266.85,265.3,263.95,255.95,254.8,258.05,252.95,244.3,237.75,269.0
1191,NOCIL,NOCIL Limited,282.0,284.0,285.85,291.2,308.4,280.65,276.9,268.65,271.0,267.35,269.0,265.0,256.8,253.0,244.4,227.9,255.65
1192,NOIDATOLL,Noida Toll Bridge Company Limited,,,,,,,,,,13.06,12.1,12.26,11.15,10.15,9.7,9.5,9.65
1193,NORBTEAEXP,Norben Tea & Exports Limited,12.7,13.38,12.9,12.46,12.3,12.6,12.77,12.39,11.7,11.85,11.67,12.02,11.85,11.5,11.5,11.9,11.8
1194,NOVARTIND,Novartis India Limited,,,,,,,,,,,,,,,,,
1195,NRAIL,N R Agarwal Industries Limited,502.0,508.6,512.0,463.5,457.9,453.85,455.0,451.0,437.0,438.9,448.0,443.5,433.75,444.0,392.0,390.0,413.0
1196,NRBBEARING,NRB Bearing Limited,363.75,353.95,337.0,333.5,335.0,334.45,339.6,332.0,321.6,320.95,312.5,322.45,314.2,312.6,309.5,298.0,309.7
1197,NRL,Nupur Recyclers Limited,88.11,88.9,88.1,88.99,89.78,84.3,87.85,88.5,90.2,90.52,89.4,91.2,94.0,87.75,79.95,81.5,84.25
1198,NSIL,Nalwa Sons Investments Limited,4262.0,4331.95,4173.65,3470.0,3485.0,3528.7,3518.2,3477.0,3475.35,3475.0,3444.0,3407.0,3425.05,3315.2,3321.0,3224.0,3457.0
1199,NSLNISP,NMDC Steel Limited,57.5,57.66,57.98,58.56,59.43,58.25,59.45,59.6,59.82,59.9,59.7,59.37,59.3,59.6,57.5,56.5,62.45
1200,NTPC,NTPC Limited,364.9,361.5,364.1,358.4,358.75,362.9,369.95,368.5,370.0,371.55,367.9,364.2,361.9,351.1,341.8,334.9,392.5
1201,NUCLEUS,Nucleus Software Exports Limited,1403.85,1441.0,1443.95,1343.0,1316.0,1294.0,1327.0,1308.0,1264.45,1237.0,1238.9,1266.0,1247.0,1172.05,1185.0,1187.0,1197.1
1202,NURECA,Nureca Limited,277.0,280.4,276.15,279.1,276.0,276.0,279.95,279.05,281.0,281.0,273.5,269.0,266.55,265.0,254.9,256.9,264.15
1203,NUVOCO,Nuvoco Vistas Corporation Limited,356.85,350.0,351.45,348.95,351.45,350.95,357.85,366.0,347.8,345.0,345.05,343.2,335.0,330.9,321.0,307.7,330.1
1204,NYKAA,FSN E-Commerce Ventures Limited,174.5,175.56,176.9,174.25,173.03,174.15,175.2,170.28,166.99,168.98,171.2,169.05,169.8,169.75,162.6,157.0,162.45
1205,OAL,Oriental Aromatics Limited,382.25,383.5,384.95,386.0,389.0,395.0,390.1,377.0,359.85,352.05,346.0,349.85,354.0,354.15,355.55,328.0,353.9
1206,OBCL,Orissa Bengal Carrier Limited,63.5,56.1,56.4,58.35,54.75,55.8,56.0,56.0,56.3,56.39,54.9,55.05,54.0,54.95,52.5,51.5,54.0
1207,OBEROIRLTY,Oberoi Realty Limited,1800.1,1829.1,1909.5,1876.05,1896.2,1866.15,1913.6,1902.4,1937.95,1914.05,1934.75,1893.8,1895.05,1908.5,1846.0,1752.55,1877.4
1208,OCCL,Oriental Carbon & Chemicals Limited,749.95,754.0,778.65,782.0,788.0,786.0,785.0,770.0,738.0,716.05,698.0,675.0,646.5,646.9,633.7,610.0,644.0
1209,OFSS,Oracle Financial Services Software Limited,9475.0,9722.0,9786.0,9720.9,9753.2,9830.0,9650.5,9509.75,9700.0,8754.0,8415.05,8375.05,8400.0,8182.9,7705.0,7320.0,7565.0
1210,OIL,Oil India Limited,701.8,697.35,699.95,702.0,686.0,695.0,692.15,697.5,680.0,659.6,646.05,608.0,615.55,608.55,582.0,594.3,669.0
1211,OILCOUNTUB,Oil Country Tubular Limited,,,,,,,,,,,,,,,,,
1212,OLECTRA,Olectra Greentech Limited,1818.0,1815.0,1740.0,1769.0,1764.5,1776.95,1800.0,1752.0,1751.85,1777.0,1785.8,1749.5,1746.2,1698.0,1640.0,1640.0,1804.6
1213,OMAXAUTO,Omax Autos Limited,,,,,,,,,,,,,,,,,
1214,OMAXE,Omaxe Limited,110.3,114.25,119.55,110.5,105.73,96.5,91.92,93.0,94.38,93.7,92.01,89.79,89.9,87.95,84.7,84.1,93.5
1215,OMINFRAL,OM INFRA LIMITED,,165.74,174.47,183.66,193.33,184.13,175.37,165.71,174.44,160.32,135.0,126.0,117.0,114.0,109.3,109.0,114.0
1216,OMKARCHEM,Omkar Speciality Chemicals Limited,,,,,,,,,,,,,,,,,
1217,ONELIFECAP,Onelife Capital Advisors Limited,,,,,,,,,,,,,,,,,
1218,ONEPOINT,One Point One Solutions Limited,61.25,61.5,61.9,61.23,60.3,56.01,58.6,58.2,56.8,55.75,54.87,53.5,55.0,53.3,53.0,51.95,54.25
1219,ONGC,Oil & Natural Gas Corporation Limited,267.8,267.1,270.1,270.0,272.2,271.7,275.7,275.6,276.9,275.8,273.9,259.15,260.5,253.5,246.8,238.0,284.0
1220,ONMOBILE,OnMobile Global Limited,73.16,74.0,75.6,73.22,73.55,72.45,74.6,75.6,76.85,75.05,75.0,73.6,70.6,68.15,65.3,64.5,69.65
1221,ONWARDTEC,Onward Technologies Limited,398.5,398.9,400.0,406.1,407.0,405.3,404.75,408.0,411.45,406.9,401.0,407.25,404.0,383.0,366.35,359.95,374.0
1222,OPTIEMUS,Optiemus Infracom Limited,329.8,327.0,324.3,315.9,313.0,293.45,280.05,276.85,274.0,268.85,270.0,269.0,257.9,250.75,237.05,229.0,252.6
1223,ORBTEXP,Orbit Exports Limited,179.1,180.0,179.54,182.1,180.56,185.0,180.5,182.42,186.6,182.4,182.75,182.3,176.0,174.95,171.9,156.05,168.5
1224,ORCHPHARMA,Orchid Pharma Limited,1230.0,1185.0,1169.95,1164.0,1190.0,1158.0,1071.0,1050.0,1050.0,1050.0,1062.4,1060.5,1071.0,1056.0,1002.4,964.0,997.35
1225,ORICONENT,Oricon Enterprises Limited,38.78,39.38,40.28,40.7,40.98,41.35,42.35,38.3,37.28,38.0,37.45,37.09,36.1,35.9,33.6,32.75,35.2
1226,ORIENTABRA,Orient Abrasives Limited,,,,,,,,,,,,,,,,,
1227,ORIENTALTL,Oriental Trimex Limited,10.99,10.29,11.0,11.2,11.17,11.4,11.1,11.1,11.1,11.24,11.38,11.18,10.8,10.0,10.0,9.6,10.3
1228,ORIENTBELL,Orient Bell Limited,405.0,403.0,407.95,373.95,377.55,374.25,372.5,357.3,362.1,363.0,360.5,365.3,362.45,360.3,339.7,328.0,365.0
1229,ORIENTCEM,Orient Cement Limited,253.0,235.55,232.12,233.45,235.1,238.0,238.9,237.0,236.99,232.25,223.1,225.0,224.25,209.5,202.75,199.5,210.55
1230,ORIENTELEC,Orient Electric Limited,267.0,260.5,257.5,254.7,250.5,247.5,247.05,244.59,244.1,242.04,241.4,241.7,238.0,235.4,232.0,222.8,227.7
1231,ORIENTHOT,Oriental Hotels Limited,137.61,139.3,139.79,141.85,142.8,141.6,142.05,142.13,142.3,141.25,139.99,141.6,140.05,136.05,131.15,127.95,136.25
1232,ORIENTLTD,Orient Press Limited,108.1,111.0,110.28,104.95,108.1,110.0,108.9,109.6,109.9,114.49,110.09,99.5,94.95,86.4,87.7,83.45,87.4
1233,ORIENTPPR,Orient Paper & Industries Limited,55.9,54.45,55.7,55.06,52.37,50.33,51.55,51.3,50.35,48.1,48.25,47.85,47.15,46.75,44.95,42.75,46.55
1234,ORISSAMINE,The Orissa Minerals Development Company Limited,7397.0,7410.0,7550.0,7425.0,7634.0,7800.0,7956.6,6620.0,6766.0,6711.25,6510.0,6407.0,6300.0,6257.0,5720.0,5202.9,5790.0
1235,ORTEL,Ortel Communications Limited,,,,,,,,,,,,,,,,,
1236,ORTINLAB,Ortin Laboratories Limited,20.21,21.0,21.11,20.5,20.37,20.98,20.63,18.58,18.5,17.81,17.72,17.6,17.85,17.95,17.2,16.75,17.75
1237,OSIAHYPER,Osia Hyper Retail Limited,,,,,,,,,,,,,,,,,
1238,OSWALAGRO,Oswal Agro Mills Limited,45.6,46.7,46.65,46.45,47.45,47.5,44.3,44.74,44.75,46.14,46.29,44.92,44.95,45.5,44.8,42.95,44.45
1239,OSWALSEEDS,ShreeOswal Seeds And Chemicals Limited,,,,,,,,,,,,,,,,,
1240,PAGEIND,Page Industries Limited,39700.0,40410.0,40300.0,39810.0,39500.0,38950.0,38440.0,38400.0,38680.0,38502.0,38745.0,38500.0,38389.0,38859.3,38325.75,36750.0,36301.05
1241,PAISALO,Paisalo Digital Limited,78.15,74.2,76.0,73.8,74.1,71.79,73.8,73.6,72.0,69.0,63.45,64.5,65.1,65.8,63.0,62.3,65.1
1242,PALASHSECU,Palash Securities Limited,142.2,135.0,142.49,141.2,140.0,134.52,134.5,135.19,133.42,131.46,135.61,134.21,134.2,137.9,130.8,123.0,133.0
1243,PALREDTEC,Palred Technologies Limited,,,,,,,,,,,,,,,,,
1244,PANACEABIO,Panacea Biotec Limited,139.7,137.15,133.99,133.3,134.02,132.2,133.04,133.5,133.6,134.2,133.9,132.0,129.5,128.0,127.0,119.0,129.5
1245,PANACHE,Panache Digilife Limited,,,,,,,,126.15,119.5,127.6,114.54,95.6,82.55,82.5,78.0,72.2,80.0
